time,c1x,c1y,c1z,c2x,c2y,c2z,c3x,c3y,c3z,dt1,dt2,ds1x,ds1y,ds2x,ds2y,v1x,v1y,v2x,v2y,ax,ay,br,px,py,tvx,tvy,tvz,rvx,rvy,rvz,heading,roll,pitch,ballang,ballradscale,headerr,heading_pid_out,pitch_pid_out,pitch_setpoint,pitcherr,roll_pid_out,roll_setpoint,rollerr,x_pid_out,xerr,yerr
1722031914.720296,452.000,258.000,66.000,448.000,282.000,66.000,438.000,304.000,66.000, 0.107, 0.091,-4.000,24.000,-4.000,24.000,-37.338,224.027,-109.996,241.992,-799.218,197.611,66.0000,320.216,240.660,107.034,62.094,479.926,-2.136, 2.143,-0.007,-0.010, 4.886,-0.513,0.00000,0.00000,-0.00957,0.04971,-0.00178,0.00000,-0.51271,-0.10375,5.00000,0.11372,-0.13786,0.00000,0.00000
1722031914.817504,448.000,282.000,66.000,438.000,304.000,66.000,426.000,322.000,66.000, 0.091, 0.097,-10.000,22.000,-10.000,22.000,-109.996,241.992,-123.543,185.315,-139.469,-583.506,66.0000,320.034,240.762,107.233,61.728,480.933,-2.128, 2.142, 0.007,-0.166, 4.756,-1.103,0.00000,0.00000,-0.16566,0.05180,0.00670,0.00000,-1.10343,-0.10560,5.00000,0.24448,-0.13786,0.00000,0.00000
1722031914.9226408,438.000,304.000,66.000,426.000,322.000,66.000,412.000,336.000,64.000, 0.097, 0.105,-12.000,18.000,-12.000,18.000,-123.543,185.315,-133.065,133.065,-90.498,-496.618,64.0000,320.258,240.661,107.090,61.949,480.447,-2.131, 2.140, 0.005,-0.026, 4.764,-1.051,0.00000,0.00000,-0.02630,0.04953,0.00731,0.00000,-1.05136,-0.10578,5.00000,0.23607,-0.13786,0.00000,0.00000
1722031915.016763,426.000,322.000,66.000,412.000,336.000,64.000,406.000,342.000,64.000, 0.105, 0.094,-14.000,14.000,-14.000,14.000,-133.065,133.065,-63.747,63.747,736.466,-736.466,64.0000,320.293,240.628,106.933,62.231,479.779,-2.138, 2.142,-0.003, 0.086, 4.737,-0.606,0.00000,0.00000,0.08554,0.04845,0.00348,0.00000,-0.60602,-0.10663,5.00000,0.26280,-0.13786,0.00000,0.00000
1722031915.1153579,412.000,336.000,64.000,406.000,342.000,64.000,398.000,346.000,64.000, 0.094, 0.099,-6.000, 6.000,-6.000, 6.000,-63.747,63.747,-81.138,40.569,-176.387,-235.077,64.0000,320.689,239.903,107.022,62.098,479.660,-2.143, 2.145,-0.020, 0.124, 4.992, 0.080,0.00000,0.00000,0.12411,0.04822,-0.00390,0.00000,0.07953,-0.10367,5.00000,0.00820,-0.13786,0.00000,0.00000
1722031915.193542,406.000,342.000,64.000,398.000,346.000,64.000,398.000,348.000,65.000, 0.099, 0.078,-8.000, 4.000,-8.000, 4.000,-81.138,40.569, 0.000,25.606,1038.812,-191.574,65.0000,320.576,239.780,107.041,61.935,479.711,-2.140, 2.144,-0.012, 0.087, 4.874,-0.253,0.00000,0.00000,0.08678,0.04878,0.00146,0.00000,-0.25269,-0.10566,5.00000,0.12592,-0.13786,0.00000,0.00000
1722031915.2898428,398.000,346.000,64.000,398.000,348.000,65.000,398.000,346.000,65.000, 0.078, 0.096, 0.000, 2.000, 0.000, 2.000, 0.000,25.606, 0.000,-20.770, 0.000,-481.618,65.0000,320.462,239.881,107.102,61.913,479.633,-2.141, 2.146,-0.011, 0.034, 4.757,-0.164,0.00000,0.00000,0.03361,0.04934,0.00027,0.00000,-0.16394,-0.10732,5.00000,0.24325,-0.13786,0.00000,0.00000
1722031915.3799539,398.000,348.000,65.000,398.000,346.000,65.000,406.000,342.000,64.000, 0.096, 0.090, 0.000,-2.000, 0.000,-2.000, 0.000,-20.770,88.703,-44.351,983.525,-261.466,64.0000,320.785,239.756,107.148,61.963,479.478,-2.142, 2.146,-0.023, 0.064, 5.038, 0.161,0.00000,0.00000,0.06351,0.04876,-0.00366,0.00000,0.16083,-0.10383,5.00000,-0.03827,-0.13786,0.00000,0.00000
1722031915.488884,398.000,346.000,65.000,406.000,342.000,64.000,416.000,332.000,66.000, 0.090, 0.109, 8.000,-4.000, 8.000,-4.000,88.703,-44.351,91.808,-91.808,28.506,-435.687,66.0000,320.589,239.626,107.131,61.913,479.063,-2.144, 2.149,-0.018, 0.048, 4.756, 0.175,0.00000,0.00000,0.04787,0.04903,-0.00367,0.00000,0.17451,-0.10799,5.00000,0.24430,-0.13786,0.00000,0.00000
1722031915.585881,406.000,342.000,64.000,416.000,332.000,66.000,426.000,318.000,64.000, 0.109, 0.097,10.000,-10.000,10.000,-10.000,91.808,-91.808,103.086,-144.320,116.257,-541.323,64.0000,320.564,239.891,107.268,61.627,480.674,-2.133, 2.143,-0.000,-0.046, 4.790,-0.773,0.00000,0.00000,-0.04614,0.05023,0.00878,0.00000,-0.77263,-0.10760,5.00000,0.21031,-0.13786,0.00000,0.00000
1722031915.679935,416.000,332.000,66.000,426.000,318.000,64.000,438.000,302.000,64.000, 0.097, 0.094,10.000,-14.000,10.000,-14.000,103.086,-144.320,127.590,-170.120,260.546,-274.324,64.0000,320.603,239.895,107.231,61.846,479.495,-2.140, 2.147,-0.013,-0.021, 4.832,-0.117,0.00000,0.00000,-0.02103,0.04963,0.00005,0.00000,-0.11675,-0.10749,5.00000,0.16784,-0.13786,0.00000,0.00000
1722031915.774723,426.000,318.000,64.000,438.000,302.000,64.000,448.000,280.000,66.000, 0.094, 0.095,12.000,-16.000,12.000,-16.000,127.590,-170.120,105.514,-232.131,-232.933,-654.303,66.0000,320.606,239.803,107.276,61.806,479.190,-2.141, 2.149,-0.015,-0.045, 4.782, 0.004,0.00000,0.00000,-0.04469,0.05004,-0.00036,0.00000,0.00375,-0.10858,5.00000,0.21843,-0.13786,0.00000,0.00000
1722031915.873342,438.000,302.000,64.000,448.000,280.000,66.000,450.000,258.000,63.000, 0.095, 0.099,10.000,-22.000,10.000,-22.000,105.514,-232.131,20.277,-223.042,-864.164,92.144,63.0000,320.694,239.163,107.568,61.629,476.453,-2.152, 2.164,-0.038,-0.202, 4.649, 1.393,0.00000,0.00000,-0.20168,0.05211,-0.01893,0.00000,1.39269,-0.11072,5.00000,0.35085,-0.13786,0.00000,0.00000
1722031915.980315,448.000,280.000,66.000,450.000,258.000,63.000,452.000,240.000,65.000, 0.099, 0.107, 2.000,-22.000, 2.000,-22.000,20.277,-223.042,18.698,-168.284,-14.756,511.943,65.0000,320.325,239.255,107.223,61.266,481.460,-2.130, 2.144,-0.051,-0.200, 6.179, 0.551,0.00000,0.00000,-0.20045,0.05172,-0.00827,0.00000,0.55079,-0.09057,5.00000,-1.17904,-0.13786,0.00000,0.00000
1722031916.073431,450.000,258.000,63.000,452.000,240.000,65.000,450.000,224.000,64.000, 0.107, 0.093, 2.000,-18.000, 2.000,-18.000,18.698,-168.284,-21.477,-171.814,-431.413,-37.901,64.0000,320.774,239.477,107.419,61.331,480.757,-2.127, 2.144,-0.070,-0.295, 6.772, 0.981,0.00000,0.00000,-0.29463,0.05310,-0.01645,0.00000,0.98149,-0.08251,5.00000,-1.77190,-0.13786,0.00000,0.00000
1722031916.1729448,452.000,240.000,65.000,450.000,224.000,64.000,446.000,212.000,64.000, 0.093, 0.099,-2.000,-16.000,-2.000,-16.000,-21.477,-171.814,-40.237,-120.711,-188.716,514.053,64.0000,320.354,240.208,107.638,61.628,478.222,-2.139, 2.159,-0.042,-0.385, 5.250, 0.990,0.00000,0.00000,-0.38452,0.05418,-0.01787,0.00000,0.98973,-0.10041,5.00000,-0.25011,-0.13786,0.00000,0.00000
1722031916.2785048,450.000,224.000,64.000,446.000,212.000,64.000,446.000,204.000,66.000, 0.099, 0.106,-4.000,-12.000,-4.000,-12.000,-40.237,-120.711, 0.000,-75.729,380.889,425.808,66.0000,319.410,239.842,106.634,62.018,478.878,-2.145, 2.148, 0.000, 0.086, 4.269,-0.289,0.00000,0.00000,0.08564,0.04775,-0.00257,0.00000,-0.28916,-0.11086,5.00000,0.73056,-0.13786,0.00000,0.00000
1722031916.372221,446.000,212.000,64.000,446.000,204.000,66.000,446.000,204.000,66.000, 0.106, 0.094, 0.000,-8.000, 0.000,-8.000, 0.000,-75.729, 0.000, 0.000, 0.000,808.929,66.0000,319.525,240.727,106.748,62.141,480.002,-2.137, 2.144,-0.003, 0.007, 4.731,-0.560,0.00000,0.00000,0.00700,0.05018,-0.00026,0.00000,-0.56012,-0.10461,5.00000,0.26886,-0.13786,0.00000,0.00000
1722031916.4805279,446.000,204.000,66.000,446.000,204.000,66.000,448.000,208.000,66.000, 0.094, 0.108, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000,18.445,36.890,170.110,340.220,66.0000,319.915,241.082,107.755,61.564,479.103,-2.131, 2.158,-0.024,-0.555, 5.047, 0.277,0.00000,0.00000,-0.55533,0.05753,-0.01084,0.00000,0.27658,-0.10157,5.00000,-0.04748,-0.13786,0.00000,-1.00000
1722031916.575626,446.000,204.000,66.000,448.000,208.000,66.000,452.000,216.000,66.000, 0.108, 0.095, 2.000, 4.000, 2.000, 4.000,18.445,36.890,42.108,84.215,249.093,498.186,66.0000,320.312,240.550,107.520,61.482,481.655,-2.126, 2.147,-0.049,-0.389, 6.170, 0.481,0.00000,0.00000,-0.38928,0.05388,-0.01290,0.00000,0.48150,-0.08680,5.00000,-1.16969,-0.13786,0.00000,0.00000
1722031916.670708,448.000,208.000,66.000,452.000,216.000,66.000,452.000,230.000,66.000, 0.095, 0.095, 4.000, 8.000, 4.000, 8.000,42.108,84.215, 0.000,147.265,-442.925,663.210,66.0000,320.599,239.955,107.589,61.534,479.719,-2.135, 2.154,-0.060,-0.348, 5.993, 1.220,0.00000,0.00000,-0.34816,0.05402,-0.02353,0.00000,1.22034,-0.08854,5.00000,-0.99253,-0.13786,0.00000,0.00000
1722031916.765623,452.000,216.000,66.000,452.000,230.000,66.000,452.000,244.000,66.000, 0.095, 0.095, 0.000,14.000, 0.000,14.000, 0.000,147.265, 0.000,147.345, 0.000, 0.848,66.0000,319.909,239.848,107.272,61.687,478.519,-2.144, 2.158,-0.044,-0.254, 5.206, 1.132,0.00000,0.00000,-0.25394,0.05304,-0.02366,0.00000,1.13152,-0.09691,5.00000,-0.20640,-0.13786,0.00000,0.00000
1722031916.8630788,452.000,230.000,66.000,452.000,244.000,66.000,452.000,262.000,67.000, 0.095, 0.097, 0.000,14.000, 0.000,14.000, 0.000,147.345, 0.000,184.665, 0.000,382.870,67.0000,318.909,239.800,106.411,62.076,478.598,-2.149, 2.150, 0.001, 0.109, 4.113,-0.157,0.00000,0.00000,0.10893,0.04855,-0.00866,0.00000,-0.15731,-0.11007,5.00000,0.88693,-0.12919,-1.00000,0.00000
1722031916.9694378,452.000,244.000,66.000,452.000,262.000,67.000,446.000,284.000,66.000, 0.097, 0.106, 0.000,18.000, 0.000,18.000, 0.000,184.665,-56.459,207.016,-531.268,210.320,66.0000,319.085,240.864,106.648,62.042,480.293,-2.134, 2.142, 0.012,-0.028, 4.469,-1.116,0.00000,0.00000,-0.02811,0.05144,0.00266,0.00000,-1.11571,-0.10539,5.00000,0.53058,-0.14020,0.00000,0.00000
1722031917.061725,452.000,262.000,67.000,446.000,284.000,66.000,438.000,306.000,66.000, 0.106, 0.092,-6.000,22.000,-6.000,22.000,-56.459,207.016,-86.657,238.306,-327.105,338.936,66.0000,319.674,241.565,107.096,62.039,481.067,-2.128, 2.142, 0.018,-0.149, 4.475,-1.426,0.00000,0.00000,-0.14949,0.05268,0.00764,0.00000,-1.42631,-0.10692,5.00000,0.52534,-0.13720,0.00000,-1.00000
1722031917.170439,446.000,284.000,66.000,438.000,306.000,66.000,426.000,326.000,66.000, 0.092, 0.109,-8.000,22.000,-8.000,22.000,-86.657,238.306,-110.387,183.978,-218.288,-499.760,66.0000,321.418,240.978,107.682,62.347,478.798,-2.146, 2.153, 0.003,-0.020, 4.054,-0.189,0.00000,0.00000,-0.02012,0.05064,-0.00667,0.00000,-0.18901,-0.11365,5.00000,0.94573,-0.14587,1.00000,0.00000
1722031917.266001,438.000,306.000,66.000,426.000,326.000,66.000,412.000,336.000,64.000, 0.109, 0.096,-12.000,20.000,-12.000,20.000,-110.387,183.978,-146.595,104.711,-379.146,-830.009,64.0000,321.406,240.020,107.497,61.940,479.828,-2.140, 2.145, 0.001, 0.054, 4.506,-0.540,0.00000,0.00000,0.05370,0.05005,0.00030,0.00000,-0.53992,-0.10881,5.00000,0.49385,-0.14353,1.00000,0.00000
1722031917.365298,426.000,326.000,66.000,412.000,336.000,64.000,404.000,344.000,66.000, 0.096, 0.099,-14.000,10.000,-14.000,10.000,-146.595,104.711,-80.576,80.576,664.947,-243.088,66.0000,321.658,239.154,107.529,61.659,479.177,-2.139, 2.145,-0.029, 0.014, 5.317, 0.229,0.00000,0.00000,0.01439,0.05077,-0.00953,0.00000,0.22926,-0.03203,0.00000,-5.31731,-0.14419,1.00000,0.00000
1722031917.472064,412.000,336.000,64.000,404.000,344.000,66.000,398.000,348.000,65.000, 0.099, 0.107,-8.000, 8.000,-8.000, 8.000,-80.576,80.576,-56.131,37.421,228.688,-403.725,65.0000,321.420,239.387,107.481,61.579,480.088,-2.135, 2.142,-0.010, 0.010, 5.046,-0.511,0.00000,0.00000,0.01047,0.05070,0.00116,0.00000,-0.51096,-0.03379,0.00000,-5.04583,-0.14486,1.00000,0.00000
1722031917.564411,404.000,344.000,66.000,398.000,348.000,65.000,400.000,346.000,65.000, 0.107, 0.092,-6.000, 4.000,-6.000, 4.000,-56.131,37.421,21.682,-21.682,843.566,-640.728,65.0000,320.695,239.243,107.045,61.780,478.988,-2.140, 2.144,-0.023, 0.076, 5.156, 0.049,0.00000,0.00000,0.07564,0.04980,-0.00650,0.00000,0.04920,-0.02181,0.00000,-5.15615,-0.13686,0.00000,0.00000
1722031917.6607518,398.000,348.000,65.000,400.000,346.000,65.000,400.000,340.000,64.000, 0.092, 0.096, 2.000,-2.000, 2.000,-2.000,21.682,-21.682, 0.000,-62.224,-224.856,-420.446,64.0000,316.496,239.918,105.049,62.319,479.484,-2.147, 2.138, 0.054, 0.393, 3.021,-1.934,0.00000,0.00000,0.39271,0.04568,0.02102,0.00000,-1.93424,-0.04050,0.00000,-3.02109,-0.11385,-3.00000,0.00000
1722031917.770368,400.000,346.000,65.000,400.000,340.000,64.000,408.000,336.000,65.000, 0.096, 0.110, 0.000,-6.000, 0.000,-6.000, 0.000,-62.224,72.967,-36.484,665.531,234.774,65.0000,315.858,239.925,105.776,61.662,477.255,-2.151, 2.161, 0.072,-0.176, 1.833,-1.647,0.00000,0.00000,-0.17629,0.05412,0.01803,0.00000,-1.64699,-0.04730,0.00000,-1.83275,-0.11219,-4.00000,0.00000
1722031917.866997,400.000,340.000,64.000,408.000,336.000,65.000,414.000,330.000,65.000, 0.110, 0.097, 8.000,-4.000, 8.000,-4.000,72.967,-36.484,62.111,-62.111,-112.383,-265.292,65.0000,315.579,239.812,105.817,61.755,474.900,-2.165, 2.175, 0.088,-0.243, 0.590,-1.232,0.00000,0.00000,-0.24309,0.05340,0.01615,0.00000,-1.23181,-0.05863,0.00000,-0.58973,-0.11253,-4.00000,0.00000
1722031917.960355,408.000,336.000,65.000,414.000,330.000,65.000,422.000,326.000,67.000, 0.097, 0.093, 6.000,-6.000, 6.000,-6.000,62.111,-62.111,85.750,-42.875,253.383,206.187,67.0000,318.311,239.744,106.813,61.969,473.309,-2.170, 2.178, 0.068,-0.173, 0.911,-0.463,0.00000,0.00000,-0.17307,0.05237,0.00886,0.00000,-0.46322,-0.05125,0.00000,-0.91144,-0.13588,-1.00000,0.00000
1722031918.05342,414.000,330.000,65.000,422.000,326.000,67.000,428.000,316.000,66.000, 0.093, 0.093, 8.000,-4.000, 8.000,-4.000,85.750,-42.875,64.408,-107.346,-229.106,-692.067,66.0000,319.759,239.078,106.877,62.281,473.207,-2.181, 2.177, 0.017, 0.152, 1.991, 1.097,0.00000,0.00000,0.15209,0.04828,-0.01013,0.00000,1.09749,-0.03533,0.00000,-1.99121,-0.13487,0.00000,0.00000
1722031918.160012,422.000,326.000,67.000,428.000,316.000,66.000,432.000,306.000,64.000, 0.093, 0.107, 6.000,-10.000, 6.000,-10.000,64.408,-107.346,37.528,-93.820,-252.184,126.900,64.0000,319.488,238.976,106.522,62.464,473.344,-2.183, 2.173, 0.028, 0.309, 1.768, 0.756,0.00000,0.00000,0.30930,0.04706,-0.00538,0.00000,0.75638,-0.03598,0.00000,-1.76840,-0.13187,0.00000,1.00000
1722031918.289309,428.000,316.000,66.000,432.000,306.000,64.000,436.000,296.000,63.000, 0.107, 0.129, 4.000,-10.000, 4.000,-10.000,37.528,-93.820,30.963,-77.407,-50.820,127.049,63.0000,317.938,239.462,106.137,62.135,476.047,-2.164, 2.162, 0.044, 0.132, 2.178,-0.492,0.00000,0.00000,0.13220,0.04977,0.00946,0.00000,-0.49230,-0.02659,0.00000,-2.17760,-0.11453,-2.00000,0.00000
1722031918.3943639,432.000,306.000,64.000,436.000,296.000,63.000,440.000,288.000,67.000, 0.129, 0.105, 4.000,-10.000, 4.000,-10.000,30.963,-77.407,38.040,-76.080,67.303,12.621,67.0000,316.424,240.154,105.753,62.127,476.160,-2.158, 2.162, 0.060,-0.023, 1.914,-1.078,0.00000,0.00000,-0.02259,0.05126,0.01646,0.00000,-1.07753,-0.02641,0.00000,-1.91403,-0.11053,-3.00000,0.00000
1722031918.4936562,436.000,296.000,63.000,440.000,288.000,67.000,444.000,280.000,66.000, 0.105, 0.099, 4.000,-8.000, 4.000,-8.000,38.040,-76.080,40.280,-80.559,22.555,-45.109,66.0000,316.094,240.907,105.957,62.146,476.407,-2.158, 2.168, 0.081,-0.200, 1.179,-1.428,0.00000,0.00000,-0.20012,0.05320,0.02247,0.00000,-1.42769,-0.03212,0.00000,-1.17870,-0.11154,-3.00000,0.00000
1722031918.58615,440.000,288.000,67.000,444.000,280.000,66.000,444.000,278.000,66.000, 0.099, 0.092, 4.000,-8.000, 4.000,-8.000,40.280,-80.559, 0.000,-21.652,-436.077,637.738,66.0000,316.763,240.174,106.129,62.093,474.858,-2.167, 2.173, 0.077,-0.132, 0.866,-0.943,0.00000,0.00000,-0.13246,0.05186,0.01825,0.00000,-0.94321,-0.03288,0.00000,-0.86636,-0.10954,-3.00000,0.00000
1722031918.681781,444.000,280.000,66.000,444.000,278.000,66.000,446.000,280.000,66.000, 0.092, 0.096, 0.000,-2.000, 0.000,-2.000, 0.000,-21.652,20.893,20.893,218.267,444.463,66.0000,317.443,239.416,106.305,61.980,473.918,-2.174, 2.177, 0.087,-0.057, 0.288,-0.881,0.00000,0.00000,-0.05653,0.05110,0.02002,0.00000,-0.88061,-0.03849,0.00000,-0.28769,-0.11621,-2.00000,0.00000
1722031918.790037,444.000,278.000,66.000,446.000,280.000,66.000,444.000,284.000,66.000, 0.096, 0.108, 2.000, 2.000, 2.000, 2.000,20.893,20.893,-18.480,36.960,-363.805,148.451,66.0000,318.951,239.405,107.043,61.987,472.011,-2.179, 2.186, 0.055,-0.144, 0.782, 0.344,0.00000,0.00000,-0.14377,0.05254,0.00534,0.00000,0.34442,-0.03038,0.00000,-0.78156,-0.12055,-1.00000,0.00000
1722031918.88338,446.000,280.000,66.000,444.000,284.000,66.000,440.000,290.000,66.000, 0.108, 0.093,-2.000, 4.000,-2.000, 4.000,-18.480,36.960,-42.884,64.327,-261.645,293.405,66.0000,318.722,238.986,106.605,62.126,472.779,-2.183, 2.181, 0.055, 0.083, 0.824, 0.304,0.00000,0.00000,0.08311,0.04928,0.00704,0.00000,0.30355,-0.02898,0.00000,-0.82412,-0.11688,-1.00000,1.00000
1722031918.9766212,444.000,284.000,66.000,440.000,290.000,66.000,438.000,294.000,64.000, 0.093, 0.093,-4.000, 6.000,-4.000, 6.000,-42.884,64.327,-21.420,42.839,229.884,-230.128,64.0000,318.884,239.018,106.628,62.218,472.299,-2.186, 2.182, 0.066, 0.115, 0.385, 0.136,0.00000,0.00000,0.11483,0.04949,0.00863,0.00000,0.13604,-0.03333,0.00000,-0.38505,-0.11621,-1.00000,0.00000
1722031919.0884411,440.000,290.000,66.000,438.000,294.000,64.000,436.000,300.000,66.000, 0.093, 0.112,-2.000, 4.000,-2.000, 4.000,-21.420,42.839,-17.886,53.657,31.602,96.744,66.0000,317.957,238.879,106.312,61.936,474.052,-2.174, 2.173, 0.071, 0.063, 0.834,-0.565,0.00000,0.00000,0.06320,0.05023,0.01757,0.00000,-0.56473,-0.02584,0.00000,-0.83402,-0.10688,-2.00000,1.00000
1722031919.1801789,438.000,294.000,64.000,436.000,300.000,66.000,432.000,306.000,66.000, 0.112, 0.092,-2.000, 6.000,-2.000, 6.000,-17.886,53.657,-43.665,65.497,-281.409,129.248,66.0000,317.496,240.118,106.164,62.341,474.969,-2.170, 2.171, 0.065, 0.035, 1.174,-0.617,0.00000,0.00000,0.03543,0.05042,0.01835,0.00000,-0.61686,-0.02026,0.00000,-1.17412,-0.10855,-2.00000,0.00000
1722031919.274511,436.000,300.000,66.000,432.000,306.000,66.000,430.000,310.000,65.000, 0.092, 0.094,-4.000, 6.000,-4.000, 6.000,-43.665,65.497,-21.173,42.347,238.109,-245.085,65.0000,317.315,239.794,106.168,62.136,474.399,-2.168, 2.171, 0.065,-0.029, 1.223,-0.627,0.00000,0.00000,-0.02867,0.05118,0.01964,0.00000,-0.62699,-0.01776,0.00000,-1.22314,-0.10722,-2.00000,0.00000
1722031919.383871,432.000,306.000,66.000,430.000,310.000,65.000,428.000,314.000,66.000, 0.094, 0.109,-2.000, 4.000,-2.000, 4.000,-21.173,42.347,-18.304,36.607,26.264,-52.527,66.0000,317.512,239.914,106.284,62.061,475.597,-2.164, 2.168, 0.074,-0.040, 1.193,-1.107,0.00000,0.00000,-0.03980,0.05115,0.02736,0.00000,-1.10749,-0.01579,0.00000,-1.19307,-0.10588,-2.00000,0.00000
1722031919.47722,430.000,310.000,65.000,428.000,314.000,66.000,424.000,318.000,67.000, 0.109, 0.093,-2.000, 4.000,-2.000, 4.000,-18.304,36.607,-42.874,42.874,-263.357,67.169,67.0000,317.349,239.261,106.188,62.059,473.197,-2.180, 2.180, 0.085,-0.006, 0.087,-0.577,0.00000,0.00000,-0.00618,0.05069,0.02170,0.00000,-0.57738,-0.02830,0.00000,-0.08677,-0.10455,-2.00000,0.00000
1722031919.5732071,428.000,314.000,66.000,424.000,318.000,67.000,420.000,320.000,65.000, 0.093, 0.096,-4.000, 4.000,-4.000, 4.000,-42.874,42.874,-41.671,20.836,12.527,-229.591,65.0000,317.621,238.702,106.163,62.038,472.015,-2.186, 2.183, 0.069, 0.073, 0.270, 0.115,0.00000,0.00000,0.07303,0.04972,0.01430,0.00000,0.11538,-0.02400,0.00000,-0.26955,-0.10322,-2.00000,1.00000
1722031919.6701288,424.000,318.000,67.000,420.000,320.000,65.000,420.000,324.000,66.000, 0.096, 0.097,-4.000, 2.000,-4.000, 2.000,-41.671,20.836, 0.000,41.212,429.346,209.944,66.0000,318.538,238.479,106.549,61.960,471.454,-2.186, 2.184, 0.072, 0.061, 0.170, 0.032,0.00000,0.00000,0.06129,0.05008,0.01623,0.00000,0.03240,-0.02508,0.00000,-0.16977,-0.11056,-1.00000,1.00000
1722031919.7831008,420.000,320.000,65.000,420.000,324.000,66.000,420.000,326.000,66.000, 0.097, 0.113, 0.000, 4.000, 0.000, 4.000, 0.000,41.212, 0.000,17.703, 0.000,-208.094,66.0000,319.307,238.884,107.089,61.871,472.427,-2.182, 2.185, 0.061,-0.063, 0.549, 0.249,0.00000,0.00000,-0.06291,0.05169,0.01312,0.00000,0.24877,-0.01947,0.00000,-0.54884,-0.11556,0.00000,1.00000
1722031919.876694,420.000,324.000,66.000,420.000,326.000,66.000,418.000,324.000,64.000, 0.113, 0.094, 0.000, 2.000, 0.000, 2.000, 0.000,17.703,-21.384,-21.384,-228.643,-417.925,64.0000,318.825,239.638,106.664,62.333,473.020,-2.178, 2.176, 0.078, 0.066, 0.460,-0.546,0.00000,0.00000,0.06584,0.04961,0.02368,0.00000,-0.54618,-0.02014,0.00000,-0.46011,-0.10388,-1.00000,0.00000
1722031919.9699671,420.000,326.000,66.000,418.000,324.000,64.000,420.000,328.000,67.000, 0.094, 0.093,-2.000,-2.000,-2.000,-2.000,-21.384,-21.384,21.428,42.855,458.681,688.255,67.0000,319.076,239.409,106.825,62.252,472.260,-2.182, 2.182, 0.061, 0.032, 0.620, 0.172,0.00000,0.00000,0.03236,0.05042,0.01387,0.00000,0.17226,-0.01693,0.00000,-0.62025,-0.11489,0.00000,0.00000
1722031920.079914,418.000,324.000,64.000,420.000,328.000,67.000,418.000,324.000,66.000, 0.093, 0.110, 2.000, 4.000, 2.000, 4.000,21.428,42.855,-18.192,-36.383,-360.369,-720.737,66.0000,317.341,239.831,105.989,62.489,473.108,-2.181, 2.178, 0.074, 0.110, 0.418,-0.330,0.00000,0.00000,0.11043,0.04925,0.02139,0.00000,-0.33025,-0.01866,0.00000,-0.41805,-0.09455,-2.00000,0.00000
1722031920.179768,420.000,328.000,67.000,418.000,324.000,66.000,418.000,324.000,65.000, 0.110, 0.100,-2.000,-4.000,-2.000,-4.000,-18.192,-36.383, 0.000, 0.000,182.209,364.418,65.0000,318.269,239.308,106.298,62.481,471.114,-2.191, 2.185, 0.079, 0.154,-0.223, 0.072,0.00000,0.00000,0.15413,0.04884,0.01587,0.00000,0.07181,-0.02618,0.00000,0.22318,-0.10789,-1.00000,0.00000
1722031920.273092,418.000,324.000,66.000,418.000,324.000,65.000,418.000,324.000,66.000, 0.100, 0.093, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000,66.0000,316.976,239.882,105.693,62.610,473.415,-2.179, 2.173, 0.071, 0.191, 0.703,-0.424,0.00000,0.00000,0.19066,0.04840,0.02303,0.00000,-0.42441,-0.01315,0.00000,-0.70328,-0.08689,-3.00000,0.00000
1722031920.3687081,418.000,324.000,65.000,418.000,324.000,66.000,420.000,322.000,66.000, 0.093, 0.096, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000,20.936,-20.936,219.150,-219.150,66.0000,318.570,240.255,107.012,62.159,472.892,-2.175, 2.184, 0.068,-0.216, 0.615,-0.179,0.00000,0.00000,-0.21561,0.05390,0.01982,0.00000,-0.17885,-0.01433,0.00000,-0.61531,-0.10823,-1.00000,0.00000
1722031920.46633,418.000,324.000,66.000,420.000,322.000,66.000,420.000,324.000,66.000, 0.096, 0.098, 2.000,-2.000, 2.000,-2.000,20.936,-20.936, 0.000,20.497,-214.555,424.612,66.0000,318.320,240.402,106.850,62.288,472.807,-2.176, 2.183, 0.091,-0.176,-0.025,-0.748,0.00000,0.00000,-0.17553,0.05224,0.02823,0.00000,-0.74845,-0.02161,0.00000,0.02480,-0.10156,-1.00000,0.00000
