time,c1x,c1y,c1z,c2x,c2y,c2z,c3x,c3y,c3z,dt1,dt2,ds1x,ds1y,ds2x,ds2y,v1x,v1y,v2x,v2y,ax,ay,px,py,tvx,tvy,tvz,rvx,rvy,rvz,heading,roll,pitch,ballang,ballradscale,headerr,heading_pid_out,pitch_pid_out,pitcherr,roll_pid_out,rollerr,x_pid_out,xerr,yerr
1719253535.1007318,426.000,166.000,68.000,424.000,168.000,67.000,418.000,170.000,67.000, 0.066, 0.067,-2.000, 2.000,-2.000, 2.000,-30.079,30.079,-89.246,29.749,-880.069,-4.912,316.879,241.099,106.134,63.010,460.347, 2.202,-2.208, 0.010,-0.146,-0.677, 1.218,0.62025,120.43255,-0.14609,0.01928,0.46676,70.00000,-0.05198,-98.00000,-0.07358,-3.00000,-1.00000
1719253535.1622798,424.000,168.000,67.000,418.000,170.000,67.000,408.000,168.000,67.000, 0.067, 0.062,-6.000, 2.000,-6.000, 2.000,-89.246,29.749,-162.387,-32.477,-1187.726,-1010.474,316.919,241.481,105.436,63.891,461.757, 2.216,-2.204, 0.010, 0.314,-0.411, 0.947,0.68573,113.70136,0.31422,0.01452,0.41175,72.00000,-0.05770,-88.00000,-0.07158,-3.00000,-1.00000
1719253535.234286,418.000,170.000,67.000,408.000,168.000,67.000,402.000,160.000,65.000, 0.062, 0.072,-10.000,-2.000,-10.000,-2.000,-162.387,-32.477,-83.394,-111.191,1097.930,-1094.037,317.866,241.783,105.965,63.915,463.218, 2.223,-2.214, 0.030, 0.223, 0.638, 0.915,0.77305,114.56003,0.22324,0.01532,0.33607,80.00000,-0.00337,-82.00000,-0.07525,-2.00000,-1.00000
1719253535.3008409,408.000,168.000,67.000,402.000,160.000,65.000,390.000,152.000,66.000, 0.072, 0.067,-6.000,-8.000,-6.000,-8.000,-83.394,-111.191,-180.288,-120.192,-1455.752,-135.230,318.712,242.134,107.177,63.196,464.696, 2.221,-2.233, 0.033,-0.323, 1.149, 0.532,0.89883,112.44554,-0.32284,0.02094,0.30276,88.00000,-0.03110,-70.00000,-0.07958,-1.00000,-2.00000
1719253535.3673291,402.000,160.000,65.000,390.000,152.000,66.000,378.000,138.000,68.000, 0.067, 0.066,-12.000,-8.000,-12.000,-8.000,-180.288,-120.192,-180.544,-210.634,-3.843,-1360.732,320.034,242.027,107.966,62.909,463.604, 2.211,-2.228, 0.014,-0.457, 0.256, 0.463,1.05376,117.33712,-0.45705,0.02252,0.21675,102.00000,-0.01779,-58.00000,-0.08458,0.00000,-2.00000
1719253535.433454,390.000,152.000,66.000,378.000,138.000,68.000,372.000,132.000,68.000, 0.066, 0.066,-12.000,-14.000,-12.000,-14.000,-180.544,-210.634,-90.746,-90.746,1358.132,1813.231,319.985,242.501,107.726,63.324,463.525, 2.212,-2.224, 0.003,-0.314,-0.094, 0.260,1.12207,119.86659,-0.31445,0.02125,0.23785,108.00000,0.04157,-52.00000,-0.08458,0.00000,-2.00000
1719253535.495518,378.000,138.000,68.000,372.000,132.000,68.000,364.000,120.000,68.000, 0.066, 0.062,-6.000,-6.000,-6.000,-6.000,-90.746,-90.746,-128.683,-193.025,-610.245,-1645.207,319.644,242.859,107.220,63.824,463.585, 2.215,-2.218,-0.017,-0.081,-0.755,-0.144,1.21935,127.81236,-0.08088,0.01895,0.14684,120.00000,0.03721,-44.00000,-0.08458,0.00000,-2.00000
1719253535.557708,372.000,132.000,68.000,364.000,120.000,68.000,346.000,114.000,68.000, 0.062, 0.062,-8.000,-12.000,-8.000,-12.000,-128.683,-193.025,-289.473,-96.491,-2585.795,1552.443,319.498,242.450,106.777,64.030,465.576, 2.229,-2.222,-0.042, 0.162,-0.833,-1.315,1.36730,128.65458,0.16154,0.01645,0.14693,126.00000,-0.03821,-26.00000,-0.08458,0.00000,-2.00000
1719253535.622814,364.000,120.000,68.000,346.000,114.000,68.000,328.000,114.000,67.000, 0.062, 0.065,-18.000,-6.000,-18.000,-6.000,-289.473,-96.491,-276.489, 0.000,199.445,1482.149,319.134,242.867,106.353,64.471,465.761,-2.223, 2.210, 0.016, 0.339,-0.135,-0.687,1.50739,126.25371,0.33888,0.01450,0.15002,126.00000,-0.04454,-8.00000,-0.08458,0.00000,-2.00000
1719253535.696615,346.000,114.000,68.000,328.000,114.000,67.000,306.000,114.000,68.000, 0.065, 0.074,-18.000, 0.000,-18.000, 0.000,-276.489, 0.000,-298.144, 0.000,-293.472, 0.000,319.472,242.555,106.595,64.218,467.075,-2.216, 2.205, 0.027, 0.280,-0.064,-1.327,1.68145,126.77539,0.27958,0.01496,0.10806,126.00000,-0.09023,14.00000,-0.08458,0.00000,-2.00000
1719253535.766001,328.000,114.000,67.000,306.000,114.000,68.000,290.000,120.000,68.000, 0.074, 0.069,-22.000, 0.000,-22.000, 0.000,-298.144, 0.000,-230.847,86.568,970.957,1248.993,319.497,243.506,107.098,64.114,467.463,-2.204, 2.206, 0.015,-0.042, 0.525,-1.323,1.81577,123.69317,-0.04150,0.01819,0.11614,120.00000,-0.06318,30.00000,-0.08458,0.00000,-3.00000
1719253535.835071,306.000,114.000,68.000,290.000,120.000,68.000,266.000,128.000,67.000, 0.069, 0.069,-16.000, 6.000,-16.000, 6.000,-230.847,86.568,-347.075,115.692,-1680.831,421.178,320.661,242.671,107.456,63.681,470.542,-2.180, 2.183,-0.010,-0.043, 2.551,-2.019,2.02006,124.33825,-0.04323,0.01823,0.09786,112.00000,-0.15322,54.00000,-0.08458,0.00000,-2.00000
1719253535.891676,290.000,120.000,68.000,266.000,128.000,67.000,246.000,138.000,67.000, 0.069, 0.057,-24.000, 8.000,-24.000, 8.000,-347.075,115.692,-353.245,176.622,-108.965,1076.170,319.866,242.755,107.155,63.689,470.970,-2.182, 2.184, 0.036,-0.004, 1.259,-3.135,2.19843,126.01587,-0.00428,0.01784,0.08391,102.00000,-0.15783,74.00000,-0.08458,0.00000,-2.00000
1719253535.954684,266.000,128.000,67.000,246.000,138.000,67.000,224.000,154.000,70.000, 0.057, 0.063,-20.000,10.000,-20.000,10.000,-353.245,176.622,-349.147,253.925,65.030,1226.820,318.626,244.717,106.874,64.215,472.301,-2.177, 2.180, 0.134,-0.132,-1.185,-5.870,2.41108,128.88755,-0.13245,0.01919,0.10832,86.00000,-0.21582,96.00000,-0.07892,-1.00000,-4.00000
1719253536.019443,246.000,138.000,67.000,224.000,154.000,70.000,212.000,172.000,67.000, 0.063, 0.065,-22.000,16.000,-22.000,16.000,-349.147,253.925,-185.294,277.940,2530.084,370.820,318.737,243.818,107.050,63.804,471.016,-2.183, 2.189, 0.117,-0.213,-1.122,-5.016,2.57967,127.62445,-0.21279,0.02010,0.10969,68.00000,-0.18270,108.00000,-0.07825,-1.00000,-3.00000
1719253536.094788,224.000,154.000,70.000,212.000,172.000,67.000,202.000,198.000,67.000, 0.065, 0.075,-12.000,18.000,-12.000,18.000,-185.294,277.940,-132.880,345.487,696.474,897.557,319.555,243.294,107.451,63.582,470.141,-2.188, 2.196, 0.087,-0.241,-0.616,-3.914,2.79964,125.25175,-0.24069,0.02050,0.16877,42.00000,-0.21198,118.00000,-0.08325,0.00000,-3.00000
1719253536.155327,212.000,172.000,67.000,202.000,198.000,67.000,192.000,222.000,70.000, 0.075, 0.061,-10.000,26.000,-10.000,26.000,-132.880,345.487,-164.943,395.863,-528.865,830.924,320.142,243.527,107.505,63.886,470.069,-2.192, 2.196, 0.089,-0.116,-0.780,-3.844,3.00188,129.25943,-0.11619,0.01931,0.15976,18.00000,-0.25961,128.00000,-0.08325,0.00000,-3.00000
1719253536.2202811,202.000,198.000,67.000,192.000,222.000,70.000,196.000,246.000,67.000, 0.061, 0.065,-10.000,24.000,-10.000,24.000,-164.943,395.863,61.663,369.977,3493.288,-399.059,321.245,242.381,107.730,63.607,470.465,-2.191, 2.189, 0.077, 0.028,-0.253,-3.787,-3.09324,124.14508,0.02848,0.01785,0.17375,-6.00000,-0.19379,124.00000,-0.08892,1.00000,-2.00000
1719253536.291706,192.000,222.000,70.000,196.000,246.000,67.000,194.000,272.000,68.000, 0.065, 0.071, 4.000,24.000, 4.000,24.000,61.663,369.977,-28.028,364.359,-1256.904,-78.728,321.154,241.895,107.498,63.604,470.462,-2.194, 2.188, 0.076, 0.154,-0.281,-3.697,-2.89288,130.00000,0.15364,0.01652,0.21243,-32.00000,-0.28180,126.00000,-0.08958,1.00000,-1.00000
1719253536.3558168,196.000,246.000,67.000,194.000,272.000,68.000,204.000,294.000,67.000, 0.071, 0.064,-2.000,26.000,-2.000,26.000,-28.028,364.359,156.040,343.289,2872.205,-328.778,322.204,241.548,108.152,63.046,473.415,-2.177, 2.177, 0.083, 0.028, 0.335,-4.684,-2.70591,127.95312,0.02831,0.01776,0.21138,-54.00000,-0.22534,116.00000,-0.09591,2.00000,-1.00000
1719253536.428247,194.000,272.000,68.000,204.000,294.000,67.000,214.000,314.000,68.000, 0.064, 0.073,10.000,22.000,10.000,22.000,156.040,343.289,137.754,275.509,-251.898,-933.701,322.157,240.926,108.214,62.711,473.111,-2.176, 2.179, 0.061,-0.036, 0.921,-4.104,-2.53213,129.27490,-0.03614,0.01842,0.23100,-74.00000,-0.25563,106.00000,-0.09725,2.00000,0.00000
1719253536.486474,204.000,294.000,67.000,214.000,314.000,68.000,232.000,332.000,67.000, 0.073, 0.058,10.000,20.000,10.000,20.000,137.754,275.509,309.817,309.817,2961.554,590.517,322.197,240.638,108.483,62.284,473.654,-2.169, 2.178, 0.067,-0.196, 0.951,-4.449,-2.33398,127.31064,-0.19584,0.02012,0.25563,-92.00000,-0.21588,88.00000,-0.09858,2.00000,0.00000
1719253536.548481,214.000,314.000,68.000,232.000,332.000,67.000,246.000,348.000,68.000, 0.058, 0.062,18.000,18.000,18.000,18.000,309.817,309.817,225.312,257.499,-1360.005,-841.992,321.319,239.887,107.521,62.898,468.850,-2.207, 2.199, 0.080, 0.185,-1.051,-3.113,-2.17151,130.91982,0.18548,0.01621,0.28457,-108.00000,-0.26355,74.00000,-0.09424,1.00000,0.00000
1719253536.6122801,232.000,332.000,67.000,246.000,348.000,68.000,266.000,360.000,66.000, 0.062, 0.064,14.000,16.000,14.000,16.000,225.312,257.499,313.440,188.064,1381.158,-1088.182,320.830,240.519,107.313,63.202,467.616,-2.208, 2.201, 0.046, 0.177,-0.258,-2.118,-1.99365,131.59027,0.17705,0.01621,0.30050,-120.00000,-0.22649,54.00000,-0.08924,0.00000,0.00000
1719253536.68863,246.000,348.000,68.000,266.000,360.000,66.000,284.000,368.000,66.000, 0.064, 0.076,20.000,12.000,20.000,12.000,313.440,188.064,235.896,104.843,-1016.249,-1090.648,320.423,240.824,107.160,63.298,468.067,-2.206, 2.200, 0.044, 0.169,-0.099,-2.169,-1.84496,132.96616,0.16929,0.01620,0.31710,-128.00000,-0.24449,36.00000,-0.08924,0.00000,0.00000
1719253536.750123,266.000,360.000,66.000,284.000,368.000,66.000,304.000,374.000,68.000, 0.076, 0.061,18.000, 8.000,18.000, 8.000,235.896,104.843,325.277,97.583,1453.690,-118.065,320.349,240.751,107.117,63.246,468.893,-2.202, 2.196, 0.018, 0.172, 0.811,-1.773,-1.68964,134.95184,0.17153,0.01609,0.34970,-134.00000,-0.22480,16.00000,-0.08924,0.00000,0.00000
1719253536.8173828,284.000,368.000,66.000,304.000,374.000,68.000,326.000,374.000,67.000, 0.061, 0.067,20.000, 6.000,20.000, 6.000,325.277,97.583,327.351, 0.000,30.857,-1451.998,320.831,240.827,107.326,63.263,468.903,-2.200, 2.194, 0.032, 0.163, 0.571,-2.222,-1.52605,134.13426,0.16260,0.01610,0.34928,-134.00000,-0.19679,-6.00000,-0.08924,0.00000,0.00000
1719253536.8840299,304.000,374.000,68.000,326.000,374.000,67.000,346.000,374.000,68.000, 0.067, 0.067,22.000, 0.000,22.000, 0.000,327.351, 0.000,299.932, 0.000,-411.197, 0.000,321.755,240.599,107.735,63.131,469.339,-2.199, 2.194, 0.014, 0.149, 1.067,-1.780,-1.37915,136.49908,0.14916,0.01616,0.39390,-134.00000,-0.19315,-26.00000,-0.09491,1.00000,0.00000
1719253536.944215,326.000,374.000,67.000,346.000,374.000,68.000,366.000,364.000,64.000, 0.067, 0.060,20.000, 0.000,20.000, 0.000,299.932, 0.000,331.917,-165.959,530.827,-2754.225,322.034,240.557,107.837,63.117,469.345,-2.197, 2.192, 0.008, 0.144, 1.332,-1.779,-1.21557,132.25732,0.14354,0.01614,0.35512,-124.00000,-0.16783,-46.00000,-0.10124,2.00000,0.00000
1719253537.009804,346.000,374.000,68.000,366.000,364.000,64.000,386.000,354.000,66.000, 0.060, 0.065,20.000,-10.000,20.000,-10.000,331.917,-165.959,305.437,-152.718,-404.403,202.202,321.604,240.312,107.671,63.062,468.039,-2.204, 2.199, 0.001, 0.139, 1.130,-1.166,-1.04600,131.72699,0.13894,0.01612,0.38808,-114.00000,-0.13585,-66.00000,-0.09691,1.00000,0.00000
1719253537.087142,366.000,364.000,64.000,386.000,354.000,66.000,402.000,342.000,66.000, 0.065, 0.077,20.000,-10.000,20.000,-10.000,305.437,-152.718,206.777,-155.083,-1275.036,-30.556,321.443,239.736,107.382,63.086,466.697,-2.213, 2.203,-0.014, 0.273, 1.156,-0.410,-0.89367,130.87399,0.27328,0.01464,0.40103,-102.00000,-0.13057,-82.00000,-0.09757,1.00000,0.00000
1719253537.148593,386.000,354.000,66.000,402.000,342.000,66.000,420.000,326.000,65.000, 0.077, 0.062,16.000,-12.000,16.000,-12.000,206.777,-155.083,292.664,-260.146,1396.455,-1708.240,320.364,239.827,106.764,63.280,467.036,-2.213, 2.199, 0.001, 0.382, 0.881,-0.920,-0.71027,131.89390,0.38156,0.01337,0.39164,-86.00000,-0.07326,-100.00000,-0.09257,0.00000,0.00000
1719253537.2152052,402.000,342.000,66.000,420.000,326.000,65.000,432.000,308.000,65.000, 0.062, 0.067,18.000,-16.000,18.000,-16.000,292.664,-260.146,180.118,-270.177,-1689.303,-150.562,320.038,239.704,106.696,63.156,467.197,-2.210, 2.198,-0.021, 0.322, 1.548,-0.450,-0.54566,131.02671,0.32215,0.01380,0.39027,-68.00000,-0.07501,-112.00000,-0.09257,0.00000,0.00000
1719253537.279406,420.000,326.000,65.000,432.000,308.000,65.000,444.000,286.000,66.000, 0.067, 0.064,12.000,-18.000,12.000,-18.000,180.118,-270.177,187.198,-343.196,110.441,-1139.076,320.104,239.468,106.855,62.976,465.359, 2.235,-2.226, 0.021, 0.245, 1.062, 0.012,-0.35523,132.25732,0.24459,0.01445,0.36456,-46.00000,-0.02772,-124.00000,-0.09257,0.00000,0.00000
1719253537.3415549,432.000,308.000,65.000,444.000,286.000,66.000,448.000,264.000,66.000, 0.064, 0.062,12.000,-22.000,12.000,-22.000,187.198,-343.196,64.326,-353.795,-1975.966,-170.453,319.273,239.544,106.472,63.026,466.060,-2.217, 2.206,-0.014, 0.281, 0.943,-0.203,-0.18535,130.23056,0.28089,0.01395,0.36155,-24.00000,-0.04315,-128.00000,-0.09257,0.00000,0.00000
1719253537.406379,444.000,286.000,66.000,448.000,264.000,66.000,450.000,240.000,68.000, 0.062, 0.065, 4.000,-22.000, 4.000,-22.000,64.326,-353.795,30.823,-369.880,-516.338,-247.902,319.137,237.934,106.348,62.352,456.599, 2.197,-2.188, 0.004, 0.262,-1.586, 1.777,0.00000,130.00000,0.26247,0.01400,0.33454,0.00000,-0.01388,-130.00000,-0.09257,0.00000,2.00000
1719253537.470154,448.000,264.000,66.000,450.000,240.000,68.000,446.000,210.000,66.000, 0.065, 0.064, 2.000,-24.000, 2.000,-24.000,30.823,-369.880,-62.710,-470.322,-1466.356,-1574.673,318.960,239.446,106.241,63.085,466.003, 2.238,-2.224, 0.002, 0.348, 0.606,-0.504,0.23374,129.52220,0.34771,0.01298,0.26450,30.00000,-0.01896,-126.00000,-0.08691,-1.00000,0.00000
1719253537.541661,450.000,240.000,68.000,446.000,210.000,66.000,436.000,184.000,68.000, 0.064, 0.072,-4.000,-30.000,-4.000,-30.000,-62.710,-470.322,-139.856,-363.625,-1078.934,1492.224,318.552,239.411,106.332,62.823,465.461, 2.232,-2.225,-0.000, 0.184, 0.417,-0.432,0.44976,128.80994,0.18430,0.01452,0.26288,56.00000,-0.03038,-116.00000,-0.08624,-1.00000,0.00000
1719253537.6102772,446.000,210.000,66.000,436.000,184.000,68.000,418.000,158.000,67.000, 0.072, 0.069,-10.000,-26.000,-10.000,-26.000,-139.856,-363.625,-262.346,-378.945,-1785.272,-223.277,318.207,239.978,106.316,62.940,465.072, 2.230,-2.226,-0.019, 0.102,-0.142,-0.857,0.69674,127.78106,0.10157,0.01530,0.22258,82.00000,-0.06681,-98.00000,-0.08558,-1.00000,0.00000
1719253537.672628,436.000,184.000,68.000,418.000,158.000,67.000,394.000,134.000,68.000, 0.069, 0.062,-18.000,-26.000,-18.000,-26.000,-262.346,-378.945,-384.854,-384.854,-1964.493,-94.769,317.856,240.624,106.194,63.159,466.329,-2.213, 2.209, 0.031, 0.096,-0.196,-1.401,0.96134,129.27490,0.09571,0.01531,0.19029,106.00000,-0.09921,-74.00000,-0.07924,-2.00000,0.00000
1719253537.7387772,418.000,158.000,67.000,394.000,134.000,68.000,368.000,122.000,68.000, 0.062, 0.066,-24.000,-24.000,-24.000,-24.000,-384.854,-384.854,-393.058,-181.411,-124.014,3075.574,318.546,240.903,106.231,63.492,467.549,-2.210, 2.200, 0.047, 0.255,-0.292,-2.150,1.18446,127.38917,0.25529,0.01358,0.23509,118.00000,-0.11124,-48.00000,-0.08358,-1.00000,0.00000
1719253537.800715,394.000,134.000,68.000,368.000,122.000,68.000,332.000,110.000,70.000, 0.066, 0.062,-26.000,-12.000,-26.000,-12.000,-393.058,-181.411,-581.970,-193.990,-3053.917,-203.344,319.300,241.205,106.617,63.550,467.503,-2.211, 2.203, 0.007, 0.214, 0.657,-0.998,1.47875,130.55267,0.21375,0.01389,0.18580,130.00000,-0.20032,-12.00000,-0.08858,0.00000,-1.00000
1719253537.864539,368.000,122.000,68.000,332.000,110.000,70.000,300.000,114.000,68.000, 0.062, 0.064,-36.000,-12.000,-36.000,-12.000,-581.970,-193.990,-500.743,62.593,1271.049,4015.066,320.705,241.931,107.403,63.663,467.202,-2.209, 2.206,-0.017, 0.076, 1.229,-0.364,1.72821,127.57743,0.07583,0.01523,0.26596,126.00000,-0.19295,20.00000,-0.08858,0.00000,-1.00000
1719253537.946508,332.000,110.000,70.000,300.000,114.000,68.000,262.000,126.000,70.000, 0.064, 0.082,-32.000, 4.000,-32.000, 4.000,-500.743,62.593,-463.641,146.413,452.688,1022.695,321.496,241.251,107.799,63.181,469.149,-2.186, 2.189,-0.011,-0.034, 2.231,-1.665,2.04144,127.90622,-0.03375,0.01635,0.29406,114.00000,-0.27631,58.00000,-0.09424,1.00000,-1.00000
1719253538.0054011,300.000,114.000,68.000,262.000,126.000,70.000,234.000,146.000,70.000, 0.082, 0.059,-38.000,12.000,-38.000,12.000,-463.641,146.413,-475.366,339.547,-199.053,3278.902,319.754,242.378,107.652,63.161,468.176,-2.193, 2.205, 0.073,-0.330,-0.644,-3.160,2.31178,127.40487,-0.33049,0.01948,0.33282,94.00000,-0.24387,86.00000,-0.08924,0.00000,-2.00000
1719253538.070257,262.000,126.000,70.000,234.000,146.000,70.000,210.000,174.000,71.000, 0.059, 0.065,-28.000,20.000,-28.000,20.000,-475.366,339.547,-370.233,431.938,1621.820,1425.260,320.566,241.926,107.735,63.180,469.444,-2.192, 2.197, 0.086,-0.160,-0.744,-3.757,2.60117,128.28094,-0.16045,0.01786,0.38490,66.00000,-0.26247,110.00000,-0.08924,0.00000,-1.00000
1719253538.131213,234.000,146.000,70.000,210.000,174.000,71.000,196.000,204.000,69.000, 0.065, 0.061,-24.000,28.000,-24.000,28.000,-370.233,431.938,-229.546,491.885,2306.716,982.901,321.074,240.743,107.522,63.169,468.158,-2.204, 2.200, 0.028, 0.108, 0.385,-1.851,2.85904,129.12010,0.10844,0.01512,0.40293,36.00000,-0.23569,124.00000,-0.09491,1.00000,0.00000
1719253538.1975412,210.000,174.000,71.000,196.000,204.000,69.000,194.000,238.000,67.000, 0.061, 0.066,-14.000,30.000,-14.000,30.000,-229.546,491.885,-30.171,512.904,3007.663,317.082,321.948,239.322,107.928,62.538,467.999,-2.203, 2.201, 0.005, 0.072, 0.999,-1.234,3.12572,126.01587,0.07242,0.01544,0.44929,2.00000,-0.18856,126.00000,-0.09558,1.00000,0.00000
1719253538.265114,196.000,204.000,69.000,194.000,238.000,67.000,198.000,270.000,67.000, 0.066, 0.068,-2.000,34.000,-2.000,34.000,-30.171,512.904,59.170,473.359,1321.571,-584.966,322.278,239.118,108.176,62.381,466.803,-2.206, 2.206,-0.004,-0.005, 0.971,-0.776,-2.90047,125.63439,-0.00540,0.01622,0.46027,-30.00000,-0.18214,122.00000,-0.10191,2.00000,0.00000
1719253538.338119,194.000,238.000,67.000,198.000,270.000,67.000,204.000,300.000,70.000, 0.068, 0.073, 4.000,32.000, 4.000,32.000,59.170,473.359,82.186,410.931,315.270,-855.125,321.551,239.311,108.018,62.199,469.760,-2.191, 2.196, 0.008,-0.091, 1.378,-1.814,-2.66425,130.59862,-0.09078,0.01712,0.48023,-60.00000,-0.20275,116.00000,-0.09757,1.00000,0.00000
1719253538.398713,198.000,270.000,67.000,204.000,300.000,70.000,220.000,320.000,68.000, 0.073, 0.061, 6.000,30.000, 6.000,30.000,82.186,410.931,264.010,330.012,3000.195,-1335.212,321.175,238.356,107.771,61.960,468.285, 2.240,-2.242,-0.007,-0.024, 0.923,-1.300,-2.46685,128.06248,-0.02375,0.01646,0.44180,-80.00000,-0.15298,100.00000,-0.09824,1.00000,1.00000
1719253538.4643252,204.000,300.000,70.000,220.000,320.000,68.000,240.000,340.000,68.000, 0.061, 0.066,16.000,20.000,16.000,20.000,264.010,330.012,304.975,304.975,624.669,-381.785,319.006,236.683,106.024,62.186,461.541, 2.220,-2.202, 0.021, 0.483,-0.049, 1.144,-2.24554,128.06248,0.48262,0.01116,0.48510,-100.00000,-0.13959,80.00000,-0.09324,0.00000,3.00000
1719253538.535273,220.000,320.000,68.000,240.000,340.000,68.000,258.000,352.000,67.000, 0.066, 0.071,20.000,20.000,20.000,20.000,304.975,304.975,253.879,169.253,-720.678,-1914.279,319.042,236.607,105.901,62.260,462.358, 2.222,-2.199,-0.000, 0.583,-0.629, 0.610,-2.07638,128.01562,0.58273,0.00986,0.46833,-112.00000,-0.16625,62.00000,-0.09324,0.00000,3.00000
1719253538.5947142,240.000,340.000,68.000,258.000,352.000,67.000,278.000,364.000,67.000, 0.071, 0.060,18.000,12.000,18.000,12.000,253.879,169.253,336.067,201.640,1381.042,544.224,319.582,237.407,106.736,62.038,464.662, 2.233,-2.226, 0.035, 0.166, 1.382, 0.432,-1.89738,130.91982,0.16560,0.01395,0.51562,-124.00000,-0.15522,42.00000,-0.09324,0.00000,2.00000
1719253538.657624,258.000,352.000,67.000,278.000,364.000,67.000,298.000,366.000,68.000, 0.060, 0.063,20.000,12.000,20.000,12.000,336.067,201.640,317.894,31.789,-288.864,-2699.727,318.881,238.117,106.660,62.115,463.964, 2.224,-2.222, 0.022, 0.054, 0.669, 0.489,-1.74366,127.90622,0.05369,0.01505,0.48351,-126.00000,-0.15254,22.00000,-0.08757,-1.00000,1.00000
1719253538.730478,278.000,364.000,67.000,298.000,366.000,68.000,306.000,368.000,67.000, 0.063, 0.073,20.000, 2.000,20.000, 2.000,317.894,31.789,109.907,27.477,-2857.395,-59.249,319.476,238.665,107.049,62.209,464.603, 2.229,-2.231, 0.036,-0.061, 1.404, 0.424,-1.67974,128.76335,-0.06129,0.01623,0.52713,-128.00000,-0.24330,14.00000,-0.09257,0.00000,1.00000
1719253538.797185,298.000,366.000,68.000,306.000,368.000,67.000,324.000,368.000,67.000, 0.073, 0.067, 8.000, 2.000, 8.000, 2.000,109.907,27.477,269.854, 0.000,2397.901,-411.927,318.937,239.340,106.779,62.520,464.302, 2.223,-2.223, 0.018, 0.001, 0.559, 0.372,-1.53956,128.06248,0.00127,0.01560,0.55474,-128.00000,-0.15789,-4.00000,-0.08691,-1.00000,0.00000
1719253538.8612921,306.000,368.000,67.000,324.000,368.000,67.000,342.000,364.000,65.000, 0.067, 0.064,18.000, 0.000,18.000, 0.000,269.854, 0.000,280.762,-62.392,170.149,-973.177,319.129,239.431,107.109,62.283,466.070,-2.208, 2.214,-0.021,-0.161, 1.143,-0.049,-1.39520,125.93649,-0.16070,0.01730,0.56400,-124.00000,-0.14156,-22.00000,-0.09191,0.00000,0.00000
1719253538.9258082,324.000,368.000,67.000,342.000,364.000,65.000,360.000,362.000,66.000, 0.064, 0.065,18.000,-4.000,18.000,-4.000,280.762,-62.392,278.738,-30.971,-31.349,486.563,319.616,239.421,107.211,62.406,464.933, 2.226,-2.230, 0.033,-0.108, 1.231, 0.470,-1.25397,128.39003,-0.10823,0.01683,0.61864,-122.00000,-0.11924,-40.00000,-0.09191,0.00000,0.00000
1719253538.9888341,342.000,364.000,65.000,360.000,362.000,66.000,380.000,356.000,66.000, 0.065, 0.063,18.000,-2.000,18.000,-2.000,278.738,-30.971,317.290,-95.187,611.614,-1018.757,319.555,239.425,107.237,62.338,465.813,-2.208, 2.214,-0.034,-0.143, 1.485, 0.298,-1.09345,130.59862,-0.14282,0.01725,0.62424,-116.00000,-0.07425,-60.00000,-0.09191,0.00000,0.00000
1719253539.050656,360.000,362.000,66.000,380.000,356.000,66.000,398.000,346.000,66.000, 0.063, 0.062,20.000,-6.000,20.000,-6.000,317.290,-95.187,291.313,-161.840,-420.418,-1078.721,319.767,238.365,107.336,61.895,463.755, 2.216,-2.221, 0.032,-0.128, 0.687, 0.977,-0.93641,131.60547,-0.12752,0.01716,0.62451,-106.00000,-0.05429,-78.00000,-0.09191,0.00000,1.00000
1719253539.124644,380.000,356.000,66.000,398.000,346.000,66.000,412.000,332.000,66.000, 0.062, 0.074,18.000,-10.000,18.000,-10.000,291.313,-161.840,189.164,-189.164,-1380.205,-369.187,318.993,237.439,106.936,61.603,464.103, 2.222,-2.225, 0.031,-0.094, 0.939, 0.660,-0.78540,130.10765,-0.09372,0.01687,0.61811,-92.00000,-0.04668,-92.00000,-0.08624,-1.00000,2.00000
1719253539.1894999,398.000,346.000,66.000,412.000,332.000,66.000,428.000,316.000,68.000, 0.074, 0.065,14.000,-14.000,14.000,-14.000,189.164,-189.164,246.902,-246.902,890.972,-890.972,319.043,236.724,106.747,61.508,463.187, 2.219,-2.217, 0.036, 0.044, 0.726, 1.127,-0.61321,132.06059,0.04438,0.01546,0.62041,-76.00000,0.01230,-108.00000,-0.09124,0.00000,3.00000
1719253539.2540329,412.000,332.000,66.000,428.000,316.000,68.000,436.000,292.000,63.000, 0.065, 0.065,16.000,-16.000,16.000,-16.000,246.902,-246.902,123.979,-371.937,-1904.979,-1937.722,319.082,236.004,106.523,61.470,460.152, 2.212,-2.205, 0.083, 0.150, 1.476, 2.848,-0.42142,127.12199,0.14999,0.01433,0.56566,-52.00000,-0.00514,-116.00000,-0.09124,0.00000,3.00000
1719253539.319309,428.000,316.000,68.000,436.000,292.000,63.000,446.000,268.000,65.000, 0.065, 0.065, 8.000,-24.000, 8.000,-24.000,123.979,-371.937,153.034,-367.281,444.636,71.253,319.015,237.228,106.598,61.890,460.998, 2.215,-2.211, 0.073, 0.088, 1.449, 2.341,-0.21867,129.07362,0.08776,0.01491,0.56299,-28.00000,0.05684,-126.00000,-0.09124,0.00000,2.00000
