time,c1x,c1y,c1z,c2x,c2y,c2z,c3x,c3y,c3z,dt1,dt2,ds1x,ds1y,ds2x,ds2y,v1x,v1y,v2x,v2y,ax,ay,px,py,tvx,tvy,tvz,rvx,rvy,rvz,heading,roll,pitch
1717274430.376836,222.000,270.000,60.000,222.000,270.000,61.000,220.000,270.000,61.000, 0.094, 0.170, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000,-11.792, 0.000,-69.530, 0.000,334.777,242.674,119.736,56.782,505.483,-2.143, 2.255, 0.090,-2.938,-1.065,-3.566
1717274430.483092,222.000,270.000,61.000,220.000,270.000,61.000,220.000,270.000,60.000, 0.170, 0.106,-2.000, 0.000,-2.000, 0.000,-11.792, 0.000, 0.000, 0.000,111.051, 0.000,334.702,242.680,119.673,56.845,504.884,-2.148, 2.259, 0.093,-2.920,-1.402,-3.406
1717274430.571797,220.000,270.000,61.000,220.000,270.000,60.000,220.000,270.000,62.000, 0.106, 0.089, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000,334.785,242.663,119.710,56.799,505.540,-2.142, 2.253, 0.085,-2.922,-0.843,-3.513
1717274430.6597052,220.000,270.000,60.000,220.000,270.000,62.000,222.000,270.000,60.000, 0.089, 0.088, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000,22.755, 0.000,258.888, 0.000,334.726,242.496,119.675,56.745,505.415,-2.144, 2.256, 0.061,-2.905,-0.351,-2.764
1717274430.749899,220.000,270.000,62.000,222.000,270.000,60.000,220.000,270.000,61.000, 0.088, 0.090, 2.000, 0.000, 2.000, 0.000,22.755, 0.000,-22.243, 0.000,-500.441, 0.000,334.681,242.866,119.694,56.823,506.288,-2.138, 2.249, 0.097,-2.941,-0.934,-4.047
1717274430.8497732,222.000,270.000,60.000,220.000,270.000,61.000,222.000,270.000,60.000, 0.090, 0.100,-2.000, 0.000,-2.000, 0.000,-22.243, 0.000,19.974, 0.000,421.622, 0.000,334.855,242.773,119.819,56.770,505.732,-2.142, 2.255, 0.092,-2.964,-1.091,-3.637
1717274430.94258,220.000,270.000,61.000,222.000,270.000,60.000,222.000,270.000,60.000, 0.100, 0.093, 2.000, 0.000, 2.000, 0.000,19.974, 0.000, 0.000, 0.000,-215.272, 0.000,334.716,242.516,119.668,56.769,504.928,-2.146, 2.257, 0.074,-2.914,-0.774,-3.042
1717274431.0397718,222.000,270.000,60.000,222.000,270.000,60.000,220.000,272.000,61.000, 0.093, 0.097, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000,-20.545,20.545,-211.058,211.058,334.749,242.602,119.666,56.802,505.654,-2.143, 2.253, 0.068,-2.894,-0.436,-3.051
1717274431.114295,222.000,270.000,60.000,220.000,272.000,61.000,220.000,270.000,62.000, 0.097, 0.074,-2.000, 2.000,-2.000, 2.000,-20.545,20.545, 0.000,-26.872,276.045,-637.088,334.731,242.728,119.738,56.767,505.718,-2.141, 2.253, 0.095,-2.957,-1.084,-3.806
1717274431.224895,220.000,272.000,61.000,220.000,270.000,62.000,222.000,270.000,60.000, 0.074, 0.111, 0.000,-2.000, 0.000,-2.000, 0.000,-26.872,18.095, 0.000,163.717,243.123,334.630,242.849,119.700,56.788,506.442,-2.139, 2.251, 0.089,-2.949,-0.785,-3.788
1717274431.320417,220.000,270.000,62.000,222.000,270.000,60.000,222.000,270.000,60.000, 0.111, 0.095, 2.000, 0.000, 2.000, 0.000,18.095, 0.000, 0.000, 0.000,-189.638, 0.000,334.685,242.735,119.712,56.774,505.750,-2.141, 2.253, 0.089,-2.950,-0.913,-3.650
1717274431.423618,222.000,270.000,60.000,222.000,270.000,60.000,220.000,268.000,62.000, 0.095, 0.103, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000,-19.361,-19.361,-187.415,-187.415,334.678,242.478,119.636,56.777,504.786,-2.147, 2.258, 0.078,-2.903,-0.944,-3.059
1717274431.5060139,222.000,270.000,60.000,220.000,268.000,62.000,220.000,270.000,60.000, 0.103, 0.083,-2.000,-2.000,-2.000,-2.000,-19.361,-19.361, 0.000,24.211,234.372,527.465,334.786,242.759,119.759,56.784,505.808,-2.141, 2.253, 0.093,-2.951,-1.028,-3.758
1717274431.605013,220.000,268.000,62.000,220.000,270.000,60.000,220.000,270.000,62.000, 0.083, 0.099, 0.000, 2.000, 0.000, 2.000, 0.000,24.211, 0.000, 0.000, 0.000,-244.818,334.743,242.718,119.709,56.835,505.054,-2.146, 2.258, 0.090,-2.931,-1.216,-3.389
1717274431.6971872,220.000,270.000,60.000,220.000,270.000,62.000,220.000,270.000,60.000, 0.099, 0.092, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000,334.674,242.422,119.623,56.767,504.601,-2.148, 2.259, 0.063,-2.895,-0.584,-2.618
1717274431.7972999,220.000,270.000,62.000,220.000,270.000,60.000,220.000,270.000,62.000, 0.092, 0.100, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000,334.717,242.806,119.702,56.772,507.338,-2.136, 2.247, 0.074,-2.912,-0.199,-3.594
1717274431.8952131,220.000,270.000,60.000,220.000,270.000,62.000,220.000,270.000,62.000, 0.100, 0.098, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000,334.750,242.996,119.788,56.785,506.791,-2.134, 2.247, 0.099,-2.980,-0.811,-4.252
1717274431.9719858,220.000,270.000,62.000,220.000,270.000,62.000,222.000,270.000,60.000, 0.098, 0.077, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000,26.083, 0.000,340.153, 0.000,334.855,242.773,119.819,56.770,505.732,-2.142, 2.255, 0.092,-2.964,-1.091,-3.637
1717274432.080429,220.000,270.000,62.000,222.000,270.000,60.000,220.000,270.000,60.000, 0.077, 0.108, 2.000, 0.000, 2.000, 0.000,26.083, 0.000,-18.575, 0.000,-414.761, 0.000,334.619,242.381,119.593,56.757,504.748,-2.149, 2.259, 0.071,-2.886,-0.829,-2.815
1717274432.174399,222.000,270.000,60.000,220.000,270.000,60.000,220.000,270.000,62.000, 0.108, 0.095,-2.000, 0.000,-2.000, 0.000,-18.575, 0.000, 0.000, 0.000,196.257, 0.000,334.663,242.435,119.646,56.730,505.218,-2.146, 2.257, 0.076,-2.905,-0.820,-3.055
1717274432.261354,220.000,270.000,60.000,220.000,270.000,62.000,222.000,270.000,60.000, 0.095, 0.087, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000,22.945, 0.000,263.236, 0.000,334.652,242.996,119.704,56.905,505.447,-2.143, 2.255, 0.096,-2.956,-1.249,-3.694
1717274432.365599,220.000,270.000,62.000,222.000,270.000,60.000,222.000,272.000,62.000, 0.087, 0.104, 2.000, 0.000, 2.000, 0.000,22.945, 0.000, 0.000,19.205,-220.334,184.425,334.503,242.966,119.637,56.904,505.157,-2.146, 2.258, 0.096,-2.956,-1.354,-3.562
1717274432.460651,222.000,270.000,60.000,222.000,272.000,62.000,220.000,270.000,62.000, 0.104, 0.095, 0.000, 2.000, 0.000, 2.000, 0.000,19.205,-21.051,-21.051,-221.564,-423.708,334.616,242.422,119.583,56.787,504.590,-2.149, 2.259, 0.079,-2.887,-1.034,-2.998
1717274432.560035,222.000,272.000,62.000,220.000,270.000,62.000,220.000,270.000,62.000, 0.095, 0.099,-2.000,-2.000,-2.000,-2.000,-21.051,-21.051, 0.000, 0.000,211.734,211.734,334.619,242.381,119.593,56.757,504.748,-2.149, 2.259, 0.071,-2.886,-0.829,-2.815
1717274432.653408,220.000,270.000,62.000,220.000,270.000,62.000,222.000,270.000,61.000, 0.099, 0.093, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000,21.394, 0.000,228.842, 0.000,334.725,242.814,119.692,56.841,506.053,-2.140, 2.251, 0.092,-2.923,-0.924,-3.814
1717274432.7177331,220.000,270.000,62.000,222.000,270.000,61.000,222.000,270.000,61.000, 0.093, 0.064, 2.000, 0.000, 2.000, 0.000,21.394, 0.000, 0.000, 0.000,-333.280, 0.000,334.874,243.090,119.919,56.798,505.875,-2.140, 2.255, 0.085,-3.025,-0.819,-3.549
1717274432.787393,222.000,270.000,61.000,222.000,270.000,61.000,222.000,268.000,63.000, 0.064, 0.070, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000,-28.660, 0.000,-410.692,335.197,243.225,120.594,56.220,507.295,-2.128, 2.256, 0.084,-3.355,-0.495,-3.781
1717274432.879595,222.000,270.000,61.000,222.000,268.000,63.000,224.000,272.000,60.000, 0.070, 0.092, 0.000,-2.000, 0.000,-2.000, 0.000,-28.660,21.697,43.395,235.389,781.699,334.847,243.242,121.494,55.101,508.531,-2.127, 2.278, 0.098,-3.977,-1.496,-3.526
1717274432.9459012,222.000,268.000,63.000,224.000,272.000,60.000,222.000,272.000,61.000, 0.092, 0.066, 2.000, 4.000, 2.000, 4.000,21.697,43.395,-30.148, 0.000,-781.525,-654.137,333.962,243.541,120.896,55.397,511.665,-2.124, 2.268, 0.084,-3.774,-0.744,-3.571
1717274433.0191429,224.000,272.000,60.000,222.000,272.000,61.000,222.000,274.000,61.000, 0.066, 0.073,-2.000, 0.000,-2.000, 0.000,-30.148, 0.000, 0.000,27.349,412.266,373.992,333.635,243.198,120.440,55.637,510.793,-2.135, 2.270, 0.090,-3.568,-1.273,-3.353
1717274433.1035619,222.000,272.000,61.000,222.000,274.000,61.000,224.000,270.000,60.000, 0.073, 0.085, 0.000, 2.000, 0.000, 2.000, 0.000,27.349,23.654,-47.308,279.753,-882.964,334.858,242.207,121.131,54.994,512.610,-2.129, 2.267, 0.076,-3.614,-0.663,-3.235
1717274433.183698,222.000,274.000,61.000,224.000,270.000,60.000,224.000,272.000,60.000, 0.085, 0.080, 2.000,-4.000, 2.000,-4.000,23.654,-47.308, 0.000,24.993,-295.592,903.511,334.667,242.679,120.318,56.112,508.224, 2.165,-2.288,-0.094,-3.218,-1.931,-2.887
1717274433.2606459,224.000,270.000,60.000,224.000,272.000,60.000,222.000,268.000,61.000, 0.080, 0.077, 0.000, 2.000, 0.000, 2.000, 0.000,24.993,-25.982,-51.965,-337.543,-999.777,333.879,243.156,118.325,58.143,505.728,-2.170, 2.254, 0.094,-2.226,-1.897,-2.934
1717274433.3442938,224.000,272.000,60.000,222.000,268.000,61.000,220.000,264.000,62.000, 0.077, 0.084,-2.000,-4.000,-2.000,-4.000,-25.982,-51.965,-23.923,-47.846,24.635,49.270,334.237,243.160,114.588,62.185,504.047,-2.210, 2.201, 0.094, 0.181,-1.616,-3.292
1717274433.432907,222.000,268.000,61.000,220.000,264.000,62.000,222.000,262.000,61.000, 0.084, 0.089,-2.000,-4.000,-2.000,-4.000,-23.923,-47.846,22.548,-22.548,523.926,285.208,336.279,241.885,116.080,60.944,504.619,-2.187, 2.196, 0.065,-0.217, 0.002,-3.374
1717274433.512288,220.000,264.000,62.000,222.000,262.000,61.000,220.000,262.000,62.000, 0.089, 0.079, 2.000,-2.000, 2.000,-2.000,22.548,-22.548,-25.184, 0.000,-601.043,283.928,336.220,241.829,117.517,59.457,503.554,-2.173, 2.217, 0.069,-1.159,-0.265,-3.306
1717274433.581494,222.000,262.000,61.000,220.000,262.000,62.000,218.000,262.000,62.000, 0.079, 0.069,-2.000, 0.000,-2.000, 0.000,-25.184, 0.000,-28.954, 0.000,-54.586, 0.000,335.048,241.476,117.840,58.449,502.179,-2.166, 2.231, 0.068,-1.724,-0.441,-3.041
1717274433.675435,220.000,262.000,62.000,218.000,262.000,62.000,220.000,262.000,61.000, 0.069, 0.094,-2.000, 0.000,-2.000, 0.000,-28.954, 0.000,21.272, 0.000,534.211, 0.000,335.499,241.772,118.104,58.498,502.097,-2.162, 2.229, 0.076,-1.782,-0.488,-3.414
1717274433.754955,218.000,262.000,62.000,220.000,262.000,61.000,220.000,262.000,62.000, 0.094, 0.079, 2.000, 0.000, 2.000, 0.000,21.272, 0.000, 0.000, 0.000,-267.671, 0.000,335.574,242.448,118.387,58.433,503.807,-2.149, 2.223, 0.091,-1.942,-0.345,-4.360
1717274433.848394,220.000,262.000,61.000,220.000,262.000,62.000,220.000,264.000,61.000, 0.079, 0.093, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000,21.414, 0.000,229.279,335.271,242.065,118.451,58.126,502.760,-2.154, 2.232, 0.099,-2.071,-0.939,-4.162
1717274433.944314,220.000,262.000,62.000,220.000,264.000,61.000,220.000,266.000,62.000, 0.093, 0.096, 0.000, 2.000, 0.000, 2.000, 0.000,21.414, 0.000,20.837, 0.000,-6.009,335.285,241.641,118.357,58.077,502.476,-2.160, 2.235, 0.087,-1.990,-0.876,-3.591
1717274434.046218,220.000,264.000,61.000,220.000,266.000,62.000,220.000,268.000,62.000, 0.096, 0.102, 0.000, 2.000, 0.000, 2.000, 0.000,20.837, 0.000,19.632, 0.000,-11.835,335.242,241.674,118.261,58.184,501.674,-2.161, 2.235, 0.071,-1.958,-0.511,-3.168
1717274434.14329,220.000,266.000,62.000,220.000,268.000,62.000,220.000,270.000,61.000, 0.102, 0.097, 0.000, 2.000, 0.000, 2.000, 0.000,19.632, 0.000,20.586, 0.000, 9.828,335.408,241.696,118.527,57.979,502.167,-2.158, 2.236, 0.081,-2.073,-0.703,-3.457
1717274434.247757,220.000,268.000,62.000,220.000,270.000,61.000,222.000,272.000,63.000, 0.097, 0.104, 0.000, 2.000, 0.000, 2.000, 0.000,20.586,19.170,19.170,183.736,-13.579,335.402,241.999,118.398,58.239,502.145,-2.157, 2.233, 0.086,-2.002,-0.734,-3.678
1717274434.338398,220.000,270.000,61.000,222.000,272.000,63.000,220.000,270.000,61.000, 0.104, 0.091, 2.000, 2.000, 2.000, 2.000,19.170,19.170,-22.031,-22.031,-453.830,-453.830,335.647,241.716,118.586,58.023,502.217,-2.156, 2.235, 0.059,-2.048,-0.019,-2.982
1717274434.4317079,222.000,272.000,63.000,220.000,270.000,61.000,228.000,268.000,61.000, 0.091, 0.093,-2.000,-2.000,-2.000,-2.000,-22.031,-22.031,85.775,-21.444,1155.884, 6.291,342.226,242.331,121.616,57.942,505.310,-2.134, 2.217, 0.054,-2.137, 1.253,-4.004
1717274434.516146,220.000,270.000,61.000,228.000,268.000,61.000,240.000,268.000,61.000, 0.093, 0.085, 8.000,-2.000, 8.000,-2.000,85.775,-21.444,141.973, 0.000,664.884,253.704,354.003,242.606,127.628,57.217,505.361,-2.121, 2.227,-0.021,-2.720, 3.272,-2.040
1717274434.603793,228.000,268.000,61.000,240.000,268.000,61.000,254.000,268.000,62.000, 0.085, 0.088,12.000, 0.000,12.000, 0.000,141.973, 0.000,159.867, 0.000,204.324, 0.000,364.965,242.460,132.614,57.027,505.734,-2.117, 2.228,-0.089,-2.916, 5.089,-0.261
1717274434.6800692,240.000,268.000,61.000,254.000,268.000,62.000,276.000,266.000,63.000, 0.088, 0.076,14.000, 0.000,14.000, 0.000,159.867, 0.000,288.336,-26.212,1683.742,-343.544,381.694,241.520,139.975,56.599,506.559,-2.107, 2.221,-0.154,-3.088, 7.120, 1.168
1717274434.769616,254.000,268.000,62.000,276.000,266.000,63.000,306.000,266.000,62.000, 0.076, 0.089,22.000,-2.000,22.000,-2.000,288.336,-26.212,335.289, 0.000,524.769,292.958,397.210,242.094,145.243,58.783,508.421,-2.137, 2.195, 0.008,-1.450, 2.999,-3.350
1717274434.864379,276.000,266.000,63.000,306.000,266.000,62.000,322.000,268.000,61.000, 0.089, 0.095,30.000, 0.000,30.000, 0.000,335.289, 0.000,168.686,21.086,-1756.480,222.303,363.662,250.819,116.351,72.832,455.247, 2.133,-1.995,-0.385, 3.489,-18.603,-2.069
1717274434.935694,306.000,266.000,62.000,322.000,268.000,61.000,328.000,272.000,62.000, 0.095, 0.071,16.000, 2.000,16.000, 2.000,168.686,21.086,84.283,56.189,-1185.617,493.094,344.433,245.752,115.623,66.653,502.064,-2.230, 2.149,-0.043, 2.151, 2.927,-0.732
1717274435.024462,322.000,268.000,61.000,328.000,272.000,62.000,350.000,274.000,62.000, 0.071, 0.089, 6.000, 4.000, 6.000, 4.000,84.283,56.189,247.753,22.523,1840.924,-379.124,336.352,242.060,115.994,61.045,504.367,-2.177, 2.188,-0.005,-0.253, 2.368,-2.088
1717274435.101451,328.000,272.000,62.000,350.000,274.000,62.000,368.000,276.000,61.000, 0.089, 0.077,22.000, 2.000,22.000, 2.000,247.753,22.523,233.517,25.946,-184.688,44.411,343.523,241.524,121.448,58.466,504.656,-2.149, 2.212, 0.064,-1.630, 0.680,-3.963
1717274435.193323,350.000,274.000,62.000,368.000,276.000,61.000,390.000,286.000,62.000, 0.077, 0.092,18.000, 2.000,18.000, 2.000,233.517,25.946,239.777,108.990,68.230,905.087,343.418,241.264,122.544,57.398,499.342,-2.164, 2.255, 0.055,-2.375,-0.729,-2.088
1717274435.263495,368.000,276.000,61.000,390.000,286.000,62.000,398.000,294.000,62.000, 0.092, 0.070,22.000,10.000,22.000,10.000,239.777,108.990,113.809,113.809,-1792.041,68.567,337.173,242.072,119.248,58.302,499.636,-2.171, 2.249, 0.059,-2.038,-0.885,-2.149
1717274435.36097,390.000,286.000,62.000,398.000,294.000,62.000,412.000,304.000,60.000, 0.070, 0.097, 8.000, 8.000, 8.000, 8.000,113.809,113.809,143.684,102.631,306.604,-114.723,336.990,242.290,119.337,58.084,502.693,-2.150, 2.231, 0.096,-2.157,-0.761,-4.216
1717274435.461397,398.000,294.000,62.000,412.000,304.000,60.000,422.000,320.000,63.000, 0.097, 0.100,14.000,10.000,14.000,10.000,143.684,102.631,99.551,159.282,-439.345,563.965,337.211,241.765,119.671,57.681,501.249,-2.157, 2.244, 0.087,-2.303,-1.080,-3.389
1717274435.569188,412.000,304.000,60.000,422.000,320.000,63.000,426.000,330.000,62.000, 0.100, 0.108,10.000,16.000,10.000,16.000,99.551,159.282,37.116,92.791,-579.339,-616.977,337.058,241.548,119.696,57.358,503.165,-2.143, 2.233, 0.078,-2.369,-0.087,-3.897
1717274435.669191,422.000,320.000,63.000,426.000,330.000,62.000,414.000,330.000,61.000, 0.108, 0.100, 4.000,10.000, 4.000,10.000,37.116,92.791,-120.268, 0.000,-1577.363,-929.982,336.495,241.569,119.383,57.470,502.955,-2.147, 2.234, 0.102,-2.325,-0.907,-4.373
1717274435.772419,426.000,330.000,62.000,414.000,330.000,61.000,396.000,332.000,61.000, 0.100, 0.103,-12.000, 0.000,-12.000, 0.000,-120.268, 0.000,-174.011,19.335,-519.542,186.912,337.057,241.971,119.719,57.643,501.329,-2.155, 2.246, 0.085,-2.378,-1.022,-3.372
1717274435.8751612,414.000,330.000,61.000,396.000,332.000,61.000,380.000,332.000,62.000, 0.103, 0.103,-18.000, 2.000,-18.000, 2.000,-174.011,19.335,-155.961, 0.000,175.941,-188.464,337.010,241.645,119.612,57.481,503.192,-2.145, 2.233, 0.069,-2.321, 0.075,-3.591
1717274435.9705222,396.000,332.000,61.000,380.000,332.000,62.000,360.000,334.000,61.000, 0.103, 0.095,-16.000, 0.000,-16.000, 0.000,-155.961, 0.000,-210.187,21.019,-569.882,220.893,336.622,241.432,119.482,57.383,502.392,-2.148, 2.237, 0.084,-2.355,-0.534,-3.766
1717274436.07919,380.000,332.000,62.000,360.000,334.000,61.000,334.000,338.000,62.000, 0.095, 0.109,-20.000, 2.000,-20.000, 2.000,-210.187,21.019,-239.481,36.843,-269.824,145.757,336.844,241.551,119.695,57.327,502.210,-2.148, 2.240, 0.093,-2.430,-0.846,-3.921
1717274436.188446,360.000,334.000,61.000,334.000,338.000,62.000,298.000,342.000,60.000, 0.109, 0.110,-26.000, 4.000,-26.000, 4.000,-239.481,36.843,-328.441,36.493,-811.605,-3.192,336.651,241.582,119.372,57.670,500.099,-2.159, 2.247, 0.079,-2.296,-1.009,-3.070
1717274436.326818,334.000,338.000,62.000,298.000,342.000,60.000,270.000,344.000,61.000, 0.110, 0.138,-36.000, 4.000,-36.000, 4.000,-328.441,36.493,-202.463,14.462,910.921,-159.308,335.479,240.836,118.811,57.358,504.325,-2.159, 2.236, 0.313,-2.588,-7.225,-9.015
1717274436.418663,298.000,342.000,60.000,270.000,344.000,61.000,252.000,322.000,61.000, 0.138, 0.092,-28.000, 2.000,-28.000, 2.000,-202.463,14.462,-195.786,-239.294,72.625,-2760.103,333.606,242.124,118.070,57.802,501.680,-2.153, 2.241, 0.098,-2.321,-1.142,-3.889
1717274436.506908,270.000,344.000,61.000,252.000,322.000,61.000,226.000,302.000,60.000, 0.092, 0.088,-18.000,-22.000,-18.000,-22.000,-195.786,-239.294,-294.134,-226.257,-1112.593,147.489,328.564,242.257,115.948,57.780,500.153, 2.185,-2.276,-0.132,-2.446,-2.633,-4.104
1717274436.579306,252.000,322.000,61.000,226.000,302.000,60.000,214.000,284.000,60.000, 0.088, 0.072,-26.000,-20.000,-26.000,-20.000,-294.134,-226.257,-166.175,-249.263,1771.963,-318.585,324.770,241.872,113.914,57.995,498.115, 2.179,-2.263,-0.130,-2.265,-3.198,-3.527
1717274436.6674821,226.000,302.000,60.000,214.000,284.000,60.000,200.000,254.000,61.000, 0.072, 0.088,-12.000,-18.000,-12.000,-18.000,-166.175,-249.263,-158.644,-339.951,85.344,-1027.651,319.293,242.475,111.199,58.534,495.137, 2.167,-2.247,-0.146,-2.191,-4.383,-3.230
1717274436.747898,214.000,284.000,60.000,200.000,254.000,61.000,196.000,238.000,63.000, 0.088, 0.080,-14.000,-30.000,-14.000,-30.000,-158.644,-339.951,-49.736,-198.945,1354.165,1753.276,313.977,242.081,109.010,58.100,494.367, 2.157,-2.243,-0.165,-2.384,-5.249,-3.358
1717274436.819563,200.000,254.000,61.000,196.000,238.000,63.000,192.000,212.000,61.000, 0.080, 0.072,-4.000,-16.000,-4.000,-16.000,-49.736,-198.945,-55.941,-363.615,-86.771,-2302.945,307.393,241.541,105.655,58.177,491.114, 2.144,-2.225,-0.194,-2.311,-6.869,-3.383
1717274436.900291,196.000,238.000,63.000,192.000,212.000,61.000,182.000,186.000,60.000, 0.072, 0.081,-4.000,-26.000,-4.000,-26.000,-55.941,-363.615,-123.492,-321.080,-834.208,525.281,290.312,241.754,98.031,58.064,489.389, 2.131,-2.215,-0.181,-2.364,-7.244,-2.372
1717274436.980553,192.000,212.000,61.000,182.000,186.000,60.000,174.000,174.000,60.000, 0.081, 0.080,-10.000,-26.000,-10.000,-26.000,-123.492,-321.080,-99.669,-149.503,296.809,2137.605,273.016,244.194,89.790,59.572,488.662, 2.127,-2.203,-0.225,-2.260,-8.752,-3.268
1717274437.074219,182.000,186.000,60.000,174.000,174.000,60.000,162.000,172.000,61.000, 0.080, 0.093,-8.000,-12.000,-8.000,-12.000,-99.669,-149.503,-128.378,-21.396,-307.134,1370.503,252.054,251.912,78.266,65.342,494.242, 2.166,-2.187,-0.314,-1.138,-10.121,-6.422
1717274437.1457129,174.000,174.000,60.000,162.000,172.000,61.000,154.000,178.000,62.000, 0.093, 0.072,-12.000,-2.000,-12.000,-2.000,-128.378,-21.396,-111.719,83.789,232.634,1468.909,249.513,255.240,77.143,66.945,497.888, 2.185,-2.200,-0.331,-1.052,-9.519,-7.779
1717274437.241514,162.000,172.000,61.000,154.000,178.000,62.000,154.000,208.000,61.000, 0.072, 0.096,-8.000, 6.000,-8.000, 6.000,-111.719,83.789, 0.000,312.970,1165.494,2390.895,267.240,253.376,86.695,64.452,505.223, 2.224,-2.263,-0.342,-1.616,-6.537,-10.826
1717274437.3138719,154.000,178.000,62.000,154.000,208.000,61.000,164.000,234.000,62.000, 0.096, 0.072, 0.000,30.000, 0.000,30.000, 0.000,312.970,138.295,359.568,1912.560,644.422,286.220,249.399,96.306,61.824,495.248, 2.166,-2.243,-0.328,-2.640,-8.586,-8.455
1717274437.3992078,154.000,208.000,61.000,164.000,234.000,62.000,192.000,282.000,62.000, 0.072, 0.085,10.000,26.000,10.000,26.000,138.295,359.568,327.949,562.198,2221.312,2373.302,308.897,247.738,109.199,57.923,500.713, 2.166,-2.310,-0.232,-3.954,-4.326,-7.452
1717274437.47962,164.000,234.000,62.000,192.000,282.000,62.000,218.000,312.000,62.000, 0.085, 0.080,28.000,48.000,28.000,48.000,327.949,562.198,323.713,373.515,-52.736,-2349.199,319.064,247.126,114.196,57.157,500.108, 2.154,-2.310,-0.233,-4.284,-4.679,-7.157
1717274437.570282,192.000,282.000,62.000,218.000,312.000,62.000,254.000,340.000,61.000, 0.080, 0.091,26.000,30.000,26.000,30.000,323.713,373.515,396.581,308.452,802.717,-716.750,326.110,245.709,116.938,56.863,503.801,-2.117, 2.259, 0.136,-3.782,-1.659,-5.328
1717274437.648261,218.000,312.000,62.000,254.000,340.000,61.000,278.000,354.000,60.000, 0.091, 0.078,36.000,28.000,36.000,28.000,396.581,308.452,308.126,179.740,-1135.632,-1652.473,326.053,244.438,117.005,56.201,507.000,-2.113, 2.247, 0.361,-4.273,-7.582,-11.209
1717274437.737582,254.000,340.000,61.000,278.000,354.000,60.000,314.000,366.000,61.000, 0.078, 0.089,24.000,14.000,24.000,14.000,308.126,179.740,403.456,134.485,1068.369,-507.178,328.294,245.122,117.645,57.069,498.593, 2.156,-2.295,-0.106,-3.650,-2.255,-3.185
1717274437.8459399,278.000,354.000,60.000,314.000,366.000,61.000,346.000,368.000,63.000, 0.089, 0.108,36.000,12.000,36.000,12.000,403.456,134.485,294.972,18.436,-999.988,-1069.731,329.569,244.317,117.991,56.966,498.183, 2.160,-2.294,-0.068,-3.482,-1.272,-2.179
1717274437.943232,314.000,366.000,61.000,346.000,368.000,63.000,376.000,360.000,61.000, 0.108, 0.097,32.000, 2.000,32.000, 2.000,294.972,18.436,308.943,-82.385,143.872,-1038.261,330.554,244.863,118.660,56.832,502.803,-2.126, 2.262, 0.100,-3.592,-1.015,-4.118
1717274438.04553,346.000,368.000,63.000,376.000,360.000,61.000,398.000,348.000,62.000, 0.097, 0.102,30.000,-8.000,30.000,-8.000,308.943,-82.385,214.679,-117.097,-919.844,-338.730,330.522,245.010,118.559,57.000,502.335,-2.127, 2.262, 0.083,-3.541,-0.600,-3.645
1717274438.145914,376.000,360.000,61.000,398.000,348.000,62.000,414.000,334.000,60.000, 0.102, 0.100,22.000,-12.000,22.000,-12.000,214.679,-117.097,159.547,-139.603,-549.758,-224.422,330.572,244.613,118.596,56.809,502.390,-2.127, 2.262, 0.081,-3.546,-0.562,-3.562
1717274438.25363,398.000,348.000,62.000,414.000,334.000,60.000,426.000,322.000,61.000, 0.100, 0.108,16.000,-14.000,16.000,-14.000,159.547,-139.603,111.259,-111.259,-447.701,262.794,330.515,244.724,118.587,56.889,501.108,-2.133, 2.269, 0.077,-3.567,-0.816,-3.126
1717274438.352418,414.000,334.000,60.000,426.000,322.000,61.000,432.000,314.000,62.000, 0.108, 0.099,12.000,-12.000,12.000,-12.000,111.259,-111.259,60.788,-81.051,-511.342,306.052,330.488,244.836,118.545,56.961,501.307,-2.131, 2.267, 0.071,-3.547,-0.549,-3.048
1717274438.449388,426.000,322.000,61.000,432.000,314.000,62.000,434.000,304.000,61.000, 0.099, 0.097, 6.000,-8.000, 6.000,-8.000,60.788,-81.051,20.640,-103.198,-414.328,-228.557,330.447,244.584,118.535,56.845,501.374,-2.132, 2.268, 0.073,-3.546,-0.682,-3.056
1717274438.5713248,432.000,314.000,62.000,434.000,304.000,61.000,432.000,298.000,60.000, 0.097, 0.122, 2.000,-10.000, 2.000,-10.000,20.640,-103.198,-16.400,-49.200,-303.722,442.787,330.519,244.577,118.600,56.794,501.648,-2.131, 2.267, 0.071,-3.566,-0.550,-3.078
